Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
0.0772,Mon Sep 17 18:04:04 +0000 2018,0.929,0.0,0.071,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",University Challenge icons @e_monkman and @Bobby_Seagull road trip around Britain in search of hidden gems of Briti… https://t.co/ehTKqStAoJ,0
0.0,Mon Sep 17 17:04:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Australia has ordered an investigation into the discovery of sewing needles hidden in strawberries.… https://t.co/4VUFTkoOKt,1
0.6996,Mon Sep 17 16:04:02 +0000 2018,0.674,0.0,0.326,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The finalists of the Comedy Wildlife Photography Awards have been announced! 🐿😂
 https://t.co/fB7n9B6ugV https://t.co/rBl2q4QaDa",2
0.0,Mon Sep 17 15:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Who knew Paddington had such a foul mouth?! 😱🐻😂 #QI

https://t.co/Si3pPqooX9",3
-0.5574,Mon Sep 17 14:03:05 +0000 2018,0.854,0.146,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The UK's oldest person has seen the outbreak and resolution of two world wars, the sinking of the Titanic, and all… https://t.co/6GLb77FEpO",4
0.4404,Mon Sep 17 13:04:04 +0000 2018,0.791,0.0,0.209,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This is truly magical: Sue and her underwater wheelchair. (Via @BBCThree) https://t.co/fKFUb94oM3,5
0.7184,Mon Sep 17 12:02:06 +0000 2018,0.708,0.0,0.292,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The Duchess of Sussex has launched her first solo charity project as a royal - a cookbook in support of Grenfell fa… https://t.co/yBj2kdv4rY,6
0.0,Mon Sep 17 11:27:23 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @bbcpress: 🏴󠁧󠁢󠁷󠁬󠁳󠁿 @larrylamb47 leads cast of TV favourites for new drama #PitchingIn on @BBCWales and @BBCOne daytime: https://t.co/Say…,7
0.0,Mon Sep 17 11:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🌟🌠✨ The International Dark Sky Association has named Wales as a dark skies world leader... 

https://t.co/6cMHSt3mPT",8
0.0,Mon Sep 17 10:03:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Meet Vera, a 102-year-old Manchester City mascot. 💙️⚽️

https://t.co/TRLp6M4m6G",9
0.0,Mon Sep 17 09:04:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Your week, as told by @louistheroux...

https://t.co/S4y4TzziDY",10
0.5994,Mon Sep 17 08:02:03 +0000 2018,0.755,0.0,0.245,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This spectacular 'super bloom' has transformed the South African desert. 🌺🌻🌸  https://t.co/CQwGUcetkj https://t.co/XHT1h9ycAV,11
0.5719,Mon Sep 17 07:31:08 +0000 2018,0.802,0.0,0.198,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","✅ Courgetti spaghetti
✅ Chicken kebab wrap
✅ Vegetable curry

These recipes for students are delicious and a doddle… https://t.co/9geDMjS3RJ",12
0.0,Mon Sep 17 07:03:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🌧️ 🤔 This man claims he can control the rain, so @BBCAfrica put him to the test...

https://t.co/FKZTK9Zzoe",13
0.4767,Sun Sep 16 19:17:07 +0000 2018,0.838,0.0,0.162,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Riding on some types of roller-coaster is an effective way of removing kidney stones. 🎢🏥 https://t.co/kpRbQFUbSq https://t.co/cBJWvkx7OZ,14
0.0,Sun Sep 16 17:04:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",From overnight oats to kids' fruit cobbler: here are some quick and simple blackberry recipes.  😍… https://t.co/R3NOxFaED1,15
0.0,Sun Sep 16 16:02:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",From Viola Davis to Robert Pattinson: these are the stars who 'regret' their big roles. https://t.co/jfEkKsKryO https://t.co/yD6fxIOBXg,16
0.0,Sun Sep 16 15:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""You cannot make clothes without pockets!"" 

Miriam getting a makeover is everything. ❤️️

https://t.co/WfjTPgFROW",17
-0.1531,Sun Sep 16 14:04:05 +0000 2018,0.676,0.176,0.149,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A new scientific study suggests that there are strong similarities between near death experiences and psychedelic d… https://t.co/xgw82FQzeZ,18
0.0,Sun Sep 16 14:01:39 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @BBCSport: We ❤️ Vera! https://t.co/4jTELqBPBv,19
0.0772,Mon Sep 17 18:04:04 +0000 2018,0.929,0.0,0.071,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",University Challenge icons @e_monkman and @Bobby_Seagull road trip around Britain in search of hidden gems of Briti… https://t.co/ehTKqStAoJ,20
0.0,Mon Sep 17 17:04:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Australia has ordered an investigation into the discovery of sewing needles hidden in strawberries.… https://t.co/4VUFTkoOKt,21
0.6996,Mon Sep 17 16:04:02 +0000 2018,0.674,0.0,0.326,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The finalists of the Comedy Wildlife Photography Awards have been announced! 🐿😂
 https://t.co/fB7n9B6ugV https://t.co/rBl2q4QaDa",22
0.0,Mon Sep 17 15:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Who knew Paddington had such a foul mouth?! 😱🐻😂 #QI

https://t.co/Si3pPqooX9",23
-0.5574,Mon Sep 17 14:03:05 +0000 2018,0.854,0.146,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The UK's oldest person has seen the outbreak and resolution of two world wars, the sinking of the Titanic, and all… https://t.co/6GLb77FEpO",24
0.4404,Mon Sep 17 13:04:04 +0000 2018,0.791,0.0,0.209,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This is truly magical: Sue and her underwater wheelchair. (Via @BBCThree) https://t.co/fKFUb94oM3,25
0.7184,Mon Sep 17 12:02:06 +0000 2018,0.708,0.0,0.292,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The Duchess of Sussex has launched her first solo charity project as a royal - a cookbook in support of Grenfell fa… https://t.co/yBj2kdv4rY,26
0.0,Mon Sep 17 11:27:23 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @bbcpress: 🏴󠁧󠁢󠁷󠁬󠁳󠁿 @larrylamb47 leads cast of TV favourites for new drama #PitchingIn on @BBCWales and @BBCOne daytime: https://t.co/Say…,27
0.0,Mon Sep 17 11:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🌟🌠✨ The International Dark Sky Association has named Wales as a dark skies world leader... 

https://t.co/6cMHSt3mPT",28
0.0,Mon Sep 17 10:03:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Meet Vera, a 102-year-old Manchester City mascot. 💙️⚽️

https://t.co/TRLp6M4m6G",29
0.0,Mon Sep 17 09:04:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Your week, as told by @louistheroux...

https://t.co/S4y4TzziDY",30
0.5994,Mon Sep 17 08:02:03 +0000 2018,0.755,0.0,0.245,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This spectacular 'super bloom' has transformed the South African desert. 🌺🌻🌸  https://t.co/CQwGUcetkj https://t.co/XHT1h9ycAV,31
0.5719,Mon Sep 17 07:31:08 +0000 2018,0.802,0.0,0.198,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","✅ Courgetti spaghetti
✅ Chicken kebab wrap
✅ Vegetable curry

These recipes for students are delicious and a doddle… https://t.co/9geDMjS3RJ",32
0.0,Mon Sep 17 07:03:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🌧️ 🤔 This man claims he can control the rain, so @BBCAfrica put him to the test...

https://t.co/FKZTK9Zzoe",33
0.4767,Sun Sep 16 19:17:07 +0000 2018,0.838,0.0,0.162,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Riding on some types of roller-coaster is an effective way of removing kidney stones. 🎢🏥 https://t.co/kpRbQFUbSq https://t.co/cBJWvkx7OZ,34
0.0,Sun Sep 16 17:04:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",From overnight oats to kids' fruit cobbler: here are some quick and simple blackberry recipes.  😍… https://t.co/R3NOxFaED1,35
0.0,Sun Sep 16 16:02:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",From Viola Davis to Robert Pattinson: these are the stars who 'regret' their big roles. https://t.co/jfEkKsKryO https://t.co/yD6fxIOBXg,36
0.0,Sun Sep 16 15:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""You cannot make clothes without pockets!"" 

Miriam getting a makeover is everything. ❤️️

https://t.co/WfjTPgFROW",37
-0.1531,Sun Sep 16 14:04:05 +0000 2018,0.676,0.176,0.149,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A new scientific study suggests that there are strong similarities between near death experiences and psychedelic d… https://t.co/xgw82FQzeZ,38
0.0,Sun Sep 16 14:01:39 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @BBCSport: We ❤️ Vera! https://t.co/4jTELqBPBv,39
0.5983,Sun Sep 16 13:02:01 +0000 2018,0.777,0.0,0.223,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","This is unbelievable! 👕📲️⚽️

Sam is 17 and sells clothes to the likes of @paulpogba, @kylewalker2 and @aubameyang7.

https://t.co/OcXmoK4IlQ",40
-0.7717,Sun Sep 16 11:02:07 +0000 2018,0.717,0.283,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""If someone offered me my arms back, I wouldn't take them"".

Seok Chang-woo lost both arms in a horrific accident,… https://t.co/32iRbW38uV",41
0.5574,Sun Sep 16 10:03:03 +0000 2018,0.66,0.0,0.34,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","😂😂😂 @kenjeong's laugh is ICONIC. 

@crazyrichmovie @aliplumb

https://t.co/WQu5bdPeQP",42
0.6588,Sun Sep 16 09:50:43 +0000 2018,0.747,0.0,0.253,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Space race! 🚀🏃⭐️

@usainbolt is just as great at running in zero gravity...

https://t.co/JRVh3a5TZZ",43
0.4588,Sun Sep 16 08:37:46 +0000 2018,0.875,0.0,0.125,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bbcthree: All your fav bits from Ep 1 in one tasty vid.

The #KillingEve boxset is on BBC Three iPlayer now. https://t.co/Fzw1UJZApc",44
0.0,Sun Sep 16 08:03:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",“Singapore is a character in this film”: @gemma_chan talks to Steve Wright about her role in #CrazyRichAsians. 🎬🍿… https://t.co/A2AjFScRV0,45
-0.25,Sun Sep 16 07:32:07 +0000 2018,0.484,0.298,0.218,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Can cold water swimming treat depression? 💙 https://t.co/iGy1AyPJ0V https://t.co/hXu5SFpgTn,46
0.6249,Sun Sep 16 07:02:03 +0000 2018,0.63,0.104,0.266,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","These beautiful fish have devastating effects on their habitat, but @reef_org are working to save Miami's coastal w… https://t.co/qXCjAfHtix",47
0.4019,Sat Sep 15 21:03:05 +0000 2018,0.886,0.0,0.114,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🐮🤔🐐 Do you know your beef from your GOAT? 

💬 Police have compiled a list of slang words to help them understand te… https://t.co/Zw5LGI8bVv",48
-0.91,Sat Sep 15 19:14:04 +0000 2018,0.511,0.489,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Spying, obsession, murder. @iamsandraoh and @jodiecomer star in Killing Eve. 

#KillingEve | 9:15pm | @BBCOne |… https://t.co/fQDJ2Pc0Az",49
0.4404,Sat Sep 15 17:49:36 +0000 2018,0.791,0.0,0.209,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @bbcthree: This is truly magical: Sue and her underwater wheelchair. https://t.co/CRXs4SlmvL,50
0.4215,Sat Sep 15 17:03:02 +0000 2018,0.817,0.0,0.183,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Celebrity dancers from the past 15 years share the inside scoop on their @bbcstrictly experience... 💃🕺✨

Strictly C… https://t.co/UlbvXy2MHj",51
-0.5106,Sat Sep 15 16:05:05 +0000 2018,0.798,0.202,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","☕️ ‘Why I rejected Costa Coffee’s £120k offer for my roadside café’. 

📻👉 https://t.co/RSJYIVt5zs https://t.co/mjLYBMHFto",52
0.1007,Sat Sep 15 15:04:01 +0000 2018,0.92,0.0,0.08,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What a shot!  😲📷🐟

This photographer captured an image of a heron eating a fish that's eating another fish. 

https://t.co/6Gm608h6n0",53
-0.4404,Sat Sep 15 14:03:04 +0000 2018,0.879,0.121,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The head of a major music label in South Korea has denied reports HyunA and E'Dawn, two members of the pop trio… https://t.co/veTBbeS7MI",54
0.0,Sat Sep 15 13:02:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","With a suit, shirt and a pair of shoes, Maria can make a life-changing difference. 👔

https://t.co/rdmt94Cuh7",55
0.6239,Sat Sep 15 11:02:08 +0000 2018,0.687,0.0,0.313,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","This is the cutest robot we've ever seen! 😍🤖

https://t.co/tfBJGGJWmc",56
0.4588,Sat Sep 15 10:03:03 +0000 2018,0.842,0.0,0.158,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","SO 😍MANY 😍DOGS 😍

Meet Iain, the man behind an Instagram account dedicated to dogs in Glasgow. 

https://t.co/pL0MUcvkFk",57
0.0,Sat Sep 15 09:00:17 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bbcthree: These kids did not hold back.
#Strictly https://t.co/ltrw4PW3j3",58
-0.4404,Sat Sep 15 08:57:03 +0000 2018,0.838,0.162,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCOne: Wondering whodunnit in #Bodyguard? Don’t worry, #LineOfDuty's Ted Hastings is on the case... https://t.co/joi7gZo7Qs",59
-0.7184,Sat Sep 15 08:02:07 +0000 2018,0.727,0.273,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Commuters applying make-up is a major source of irritation to some train passengers. 

But what's the problem, and… https://t.co/8mJ0XKWGH1",60
0.5859,Sat Sep 15 07:32:04 +0000 2018,0.787,0.0,0.213,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",'Flower-vase hair' is the latest beauty trend you didn't know you wanted. 💐💁 https://t.co/aE4jL21UWD https://t.co/HA783PBpLt,61
-0.2263,Sat Sep 15 07:03:03 +0000 2018,0.905,0.095,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","'Some mothers would bawl for days'. 🐮🥛

This dairy farmer has stopped taking calves away from their mothers.

https://t.co/COEsnRrHMD",62
0.0,Fri Sep 14 20:02:09 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Hugh Dennis and @daraobriain look back at the week's news with @tomallencomedy, @MrEdByrne, @rhysjamesy,… https://t.co/yCq4Hp7p7r",63
0.0,Fri Sep 14 18:03:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A celebration of the critically acclaimed female singers who, decade by decade, changed the world one note at a tim… https://t.co/tJoOLgqCFT",64
0.0,Fri Sep 14 16:14:47 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCSport: Friday night, as brought to you by Jose Mourinho 🍻🥂🕺🤢 https://t.co/ybHzwXtvvt",65
0.0,Fri Sep 14 16:02:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Actual footage of my weekend plans... 😴 #FridayFeeling https://t.co/ur7TezLIWn,66
0.0,Fri Sep 14 15:02:09 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Gin + collagen = collagin! 🍸

Could this gin make you look younger? 🤷 #DragonsDen

https://t.co/WoLuk1qE2r",67
0.34,Fri Sep 14 14:45:34 +0000 2018,0.76,0.092,0.148,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCFOUR: Amy Winehouse changed the landscape of modern pop culture, achieving both critical acclaim and global success. Here, she talks…",68
0.3612,Fri Sep 14 13:57:04 +0000 2018,0.889,0.0,0.111,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“Where the listener or reader expects a name, the brain pauses, and you can slide whatever you like into that gap.”… https://t.co/OzIuOJvT8e",69
0.0,Fri Sep 14 13:02:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Today would have been Amy Winehouse's 35th Birthday. ❤️️

What's your favourite Amy track?

https://t.co/w9zbzGhFpm",70
0.0,Fri Sep 14 11:03:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","'Without fungi, ecosystems would collapse'. 🍄🌱

Scientists think that fungi could break down plastic! 🔬♻️

https://t.co/JrPYTaeMYO",71
-0.4767,Fri Sep 14 10:03:04 +0000 2018,0.806,0.194,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","This man reported his 5-year-old-son missing after his ex-partner stopped him seeing him. 

What happened next is u… https://t.co/sIAVUrJxWg",72
0.0,Fri Sep 14 09:15:42 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @bbc5live: This was @Rachael_Hodges final podcast recording with @bowelbabe and @GIRLSTOLELONDON - and they're talking ‘About The New No…,73
0.0,Fri Sep 14 09:04:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What does the S on Superman's chest stand for? (Hint: It's not Super!) 😂 #QI

https://t.co/9YIvz5nUNV",74
-0.0935,Fri Sep 14 08:03:01 +0000 2018,0.742,0.137,0.121,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Iron-deficiency anaemia is the world's most common nutritional disorder.

Here's how to ensure you get enough iron… https://t.co/susxAfvdNI",75
-0.4588,Fri Sep 14 07:32:01 +0000 2018,0.857,0.143,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A mother who was forced to stand while breastfeeding on a crowded train, has urged people to show ""common courtesy""… https://t.co/7QmDpmiH8G",76
0.0,Thu Sep 13 19:08:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","You'll never look at University in the same way again... 😂
 #QI

https://t.co/5S0bCZKvZT",77
0.6114,Thu Sep 13 17:04:06 +0000 2018,0.6,0.0,0.4,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Happy birthday @NiallOfficial, never change! 🎈🇮🇪

https://t.co/VjE3e26tb9",78
0.4199,Thu Sep 13 16:03:14 +0000 2018,0.872,0.0,0.128,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCR1: 🎉 Tickets for the #R1TeenAwards are ON SALE NOW! 🎉

Go here for tickets 👉 https://t.co/BsVVX86K4J

Get ready for performances fr…",79
0.457,Thu Sep 13 16:03:03 +0000 2018,0.688,0.113,0.199,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","It's impossible to watch this without laughing! 😂

A Scottish Granny has gone viral after she REALLY enjoyed readin… https://t.co/rGzHqvqOSj",80
0.3818,Thu Sep 13 15:03:07 +0000 2018,0.822,0.0,0.178,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",These stunning photographs capture life on the coast of Britain. 📷🌊 https://t.co/F4KhfftK5f https://t.co/bIeniftu8e,81
0.8104,Thu Sep 13 14:03:03 +0000 2018,0.527,0.115,0.358,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""I love writing and reading about horrible people. They are much more fun than nice people."" 

Roald Dahl discusses… https://t.co/a1UjqXSvYq",82
0.5994,Thu Sep 13 11:02:03 +0000 2018,0.822,0.0,0.178,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What happens to your body when you beatbox? 🔊💀

Scientists put beatbox champion @_GraceSavage through an MRI scanne… https://t.co/ltQ78Q0U6g",83
0.0,Thu Sep 13 10:30:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","The coral triangle in south-east Asia is home to more marine species than anywhere else. 

But it’s also home to an… https://t.co/DPrkXRhdzD",84
0.5106,Thu Sep 13 09:04:08 +0000 2018,0.612,0.116,0.272,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Outstanding in their fields: these scarecrows are incredible. 👏🌳 https://t.co/2oQpyhVF8o https://t.co/4sL0xUAFHc,85
0.5719,Thu Sep 13 08:04:03 +0000 2018,0.73,0.0,0.27,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","This wonderful woman rehabilitates animals for a living. ❤️️



(Via @BBCThree)


https://t.co/vr8ikmTsbJ",86
0.4688,Thu Sep 13 07:31:07 +0000 2018,0.831,0.0,0.169,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What a paw-trait! 🐶📸 These photographs prove that dogs really do look like their owners. 

👉 https://t.co/8dARVaIdP9 https://t.co/A39cl3LQgw",87
0.6369,Thu Sep 13 06:59:04 +0000 2018,0.698,0.0,0.302,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🎶🏖What it's like raving in a wheelchair on the party island of Ibiza. 

https://t.co/gQmhDNpZx2 https://t.co/jNfX5Go0tT",88
0.6114,Thu Sep 13 06:03:01 +0000 2018,0.826,0.0,0.174,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Think it's impossible to draw a perfect circle? Think again! All you need is a couple of pens and a paperclip... 😲… https://t.co/0BTSrCRZX0,89
0.9136,Wed Sep 12 19:03:07 +0000 2018,0.542,0.0,0.458,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Inspired by actual events, Trust delves into the trials and triumphs of one of America's wealthiest and unhappiest… https://t.co/mwSoUz00kc",90
0.1511,Wed Sep 12 17:03:07 +0000 2018,0.671,0.146,0.183,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What a treat! @stephenfry and @MichaelRosenYes discuss their mutual obsession with language. 

📻👉… https://t.co/UlYCeDzYZz",91
0.3612,Wed Sep 12 16:04:01 +0000 2018,0.828,0.0,0.172,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","✏️📖If you ever see a question like this on an exam... RUN. 😂
￼
 #MockTheWeek

https://t.co/qLX02EBwuD",92
-0.25,Wed Sep 12 15:02:02 +0000 2018,0.854,0.093,0.053,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Elle lost her son Teddy soon after he was born. She wants to challenge the idea that a person can only be considere… https://t.co/7MBjJU6AFA,93
-0.296,Wed Sep 12 14:03:05 +0000 2018,0.742,0.152,0.105,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",American singer Charlie Puth says he tried to get Mac Miller clean and sober before the rapper's death last week.… https://t.co/d3a3aKtyhg,94
0.5574,Wed Sep 12 13:08:06 +0000 2018,0.841,0.0,0.159,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",😂@Scott_Mills and @Chris_Stark put “the funniest man in British sport” @petercrouch to the test by getting him to t… https://t.co/ldUXyI50Kx,95
0.5719,Wed Sep 12 12:29:07 +0000 2018,0.783,0.0,0.217,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In the 1950s, when #PrincessMargaret wanted to marry ""a commoner,"" the British public were surprisingly keen on the… https://t.co/o5u2vFgVtZ",96
0.2975,Wed Sep 12 11:32:05 +0000 2018,0.784,0.0,0.216,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""It's sorta like Crufts for project managers.” 😂

https://t.co/fWqUSMfh1D 

https://t.co/OGyrFSfULW",97
-0.4767,Wed Sep 12 10:14:06 +0000 2018,0.871,0.129,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Of all the things that could happen to a person, there's few things that could be worse….

The Cry: coming soon to… https://t.co/Ifph2SY3U3",98
0.4215,Wed Sep 12 09:15:11 +0000 2018,0.865,0.0,0.135,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @bbcpress: ✨🎤✨ YouTube star and online influencer @anna_maynard announced as new presenter of @CBBC talent show #GotWhatItTakes: https:/…,99
0.3612,Mon Sep 17 19:18:37 +0000 2018,0.737,0.0,0.263,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Waiting for tonight's @Elementary_CBS season finale like https://t.co/Ou8342vGT9,100
-0.2263,Sun Sep 16 23:48:59 +0000 2018,0.909,0.091,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Due to an NFL overrun, the CBS Sunday lineup is delayed in the East/Central cities ONLY. New start times:… https://t.co/IypoJ0l16P",101
